trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,volatility_30d_outlier_flag,volume_j_outlier_flag,settlement_date_was_missing,credit_rating_was_missing,bid_was_missing,ask_was_missing,volatility_30d_was_missing,country_risk_was_missing,asset_class_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD000017,FR0000000046,2024-04-16,2024-04-18,fx,1896447.58,39.2867,48272,39.2281,39.3204,39.27425,916771,69.86,d,1,financials,36.4,0,0,0,1,0,0,0,0,1,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD008114,FR0000000080,2024-06-25,2024-06-27,derivative,524317.54,19.3618,27080,19.35,19.3789,19.36445,2374103,19.09,nr,0,technology,38.1,0,0,0,1,0,0,0,0,0,68735d74b63994eb6a3c5c57f2bdad4ecfc3ecfdf0ca341a9d02d96740d6888b,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,636e978d6dce47dc89903c81489d40107e95b2a4c0716f1a039c9e38989a652e
TRD008344,FR0000000048,2024-05-03,2024-05-06,bond,2308021.03,91.1001,25335,90.9504,91.3602,91.1553,336120,76.0,b,0,industrials,15.9,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD005010,FR0000000135,2024-01-22,2024-01-24,bond,2546983.98,88.1767,28885,87.8877,88.3002,88.09395,2729264,35.22,bbb,0,technology,57.9,0,0,0,0,0,0,0,0,0,50e3f0170f50790b0ca934ffac1698cc2a1f26cec008abeb821bf9a00c189d38,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,9cf15b6eec5d98f27c3453735cd922a14e22d97f42d207d8e7c27cb34eeacd5e
TRD003683,FR0000000068,2024-06-21,2024-06-24,equity,29282712.71790002,640.2193,49280,639.85,642.3179,641.08395,611520,74.94,nr,0,healthcare,13.8,0,0,0,1,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD004263,FR0000000033,2024-05-20,2024-05-22,derivative,171925.98,5.0171,34268,5.0145,5.0248,5.01965,735473,45.51,bbb,0,technology,46.1,0,0,0,0,0,0,1,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD003503,FR0000000137,2024-06-26,2024-06-28,bond,2753297.73,86.054,31995,86.0253,86.136,86.08065,4234988,10.08,ccc,1,consumer discretionary,7.6,0,0,0,0,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD006886,FR0000000079,2024-04-15,2024-04-17,derivative,392101.73,35.7203,10977,35.6377,35.7748,35.70625,591597,55.94,bb,0,financials,56.5,0,0,0,0,0,0,0,0,0,6889444dd18e9fc5cde5c8ad799e66d31af402594f71151b9f832a8739d968d4,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,1c62be0806f85e36a48bf75837ce03c8b51c5b2eed0cca7bb4e0bd3bf5e32336
TRD006314,FR0000000133,2024-03-07,2024-03-11,equity,27025246.84,790.004,34209,788.34,792.1059,790.22295,1812460,40.29,d,1,utilities,34.0,0,0,0,0,0,0,0,0,0,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD005175,FR0000000053,2024-02-22,2024-02-26,bond,383298.26,109.42,3503,48.01285,48.11725,109.353,2413754,46.64,a,0,technology,23.8,0,0,0,0,1,1,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,9dd731a3ff75f242aa3346bd03e7b3e4495692e3d9fa5368a3b185e46b270db6,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD006315,FR0000000038,2024-03-22,2024-03-25,bond,2211078.73,85.3303,25912,85.2509,85.4551,85.353,3749598,53.24,nr,0,healthcare,68.8,0,0,0,1,0,0,0,0,0,477ace9750c0bb75927381af23050b1bb9c717a24cecb801cce77acc07d4068a,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,c616564d8838fe033d766e4a81d4d58f4f4e7c215a75015271543377d8837ade
TRD004146,FR0000000123,2024-01-23,2024-01-25,bond,2269984.65,91.3585,24847,91.3301,91.3875,91.3588,1405257,24.13,ccc,0,consumer discretionary,17.0,0,0,0,0,0,0,0,0,0,23ecc7320a0f39b4da125a1acc97cd66288d0822406cb383523bd40518c43b2b,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,be0bf8e1d7bd29a15c046159f6d6c288ee764ea569e76b268e284a7cf1b0157d
TRD004253,FR0000000125,2024-04-18,2024-04-22,fx,42294.95,1.3622,31049,1.361522,1.3663,1.363911,4801029,50.3,bbb,0,technology,50.2,0,0,1,0,0,0,0,0,0,50e3f0170f50790b0ca934ffac1698cc2a1f26cec008abeb821bf9a00c189d38,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,9cf15b6eec5d98f27c3453735cd922a14e22d97f42d207d8e7c27cb34eeacd5e
TRD004167,FR0000000042,2024-05-01,2024-05-03,fx,22738.84,0.805,28247,0.804618,0.8057,0.805159,4490139,27.73,d,1,consumer discretionary,20.1,0,0,0,1,0,0,0,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD001935,FR0000000076,2024-01-12,2024-01-15,derivative,149610.28,6.014,24877,6.006,6.015,6.0105,1520223,45.74,nr,0,energy,27.4,0,0,0,1,0,0,0,0,0,67f724dfa4e67952799e9bf288a7e323263b68a67d7dcbaa1aa97a9c6dfbb82c,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,02224dee630e1df74793ca858299741da2ef3803e6785a7360e9e749ed40e3c0
TRD002813,FR0000000128,2024-05-20,2024-05-22,derivative,58962.8,3.8223,15426,3.8199,3.8247,3.8223,4209084,55.22,b,0,industrials,16.0,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD006831,FR0000000040,2024-04-22,2024-04-24,bond,3665738.64,105.4555,34761,105.1034,105.5255,105.31445,4108677,13.41,bbb,0,utilities,37.9,0,0,0,0,0,0,0,0,0,264095ed8f0a1cbb6d265d50fd6373de9782ad7d269865e23c8292e32aaf8408,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,cf88a03220dd2984ac16203ccf5c5c4aad677fb755644736113891e8b11ab2cf
TRD003427,FR0000000089,2024-03-11,2024-03-13,bond,233880.83,90.5462,2583,90.4345,90.6274,90.53095,3394933,11.62,aa,0,technology,35.1,0,0,0,0,0,0,0,0,0,312b3c69d2e4a2539e63cf202232c4f1c2875efe66b1aa64568173b916916d4e,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,cbda24d82bffdc989109b238b9dc824596cba5fa8b21fdc0b2c899c38b896aee
TRD004254,FR0000000129,2024-06-14,2024-06-17,derivative,790513.38,20.1641,39204,20.1414,20.1895,20.16545,2955215,50.94,nr,0,industrials,8.3,0,0,0,1,0,0,0,0,0,cdfd0c25ff6b3986359e609239ade036ae7603bff3e28c691214ae4c00b5cf12,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,3c53042b6c9e396b93789b3d95014139171f0968131bd6d417169dae000b66f2
TRD008493,FR0000000033,2024-02-29,2024-03-04,bond,611277.09,95.096,6428,94.8235,95.1387,94.9811,1810090,14.82,bbb,0,technology,55.9,0,0,0,0,0,0,0,0,0,50e3f0170f50790b0ca934ffac1698cc2a1f26cec008abeb821bf9a00c189d38,3d6db0a7e29a5b4d7878381ab04413100ab26498e13c1e83b03d45dae9a468a1,9cf15b6eec5d98f27c3453735cd922a14e22d97f42d207d8e7c27cb34eeacd5e
TRD007294,FR0000000098,2024-02-12,2024-02-14,bond,1932413.33,88.3066,21883,88.0783,88.4379,88.2581,3682677,81.15,b,0,industrials,23.5,0,0,0,0,0,0,0,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD001803,FR0000000023,2024-05-16,2024-05-20,fx,7900.08,0.9864,8009,0.986187,0.9867,0.986444,1002083,5.88,a,0,consumer discretionary,52.4,0,0,0,0,0,0,0,0,0,e5d543dd4c5391cc3f8d8c44b259c117ef41f0dd4d8e0c0c70e681d48be01707,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,0be3151f95603608128101c878b429131ca17f61a65a98d683c66ba43fefac00
TRD000700,FR0000000142,2024-02-05,2024-02-07,bond,2855534.68,102.8762,27757,102.7535,102.9331,102.8433,1380022,10.95,nr,0,utilities,68.9,0,0,0,1,0,0,0,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD006654,FR0000000135,2024-05-27,2024-05-29,fx,31608.03,1.1639,27157,1.16089,1.1643,1.162595,4595526,65.36,nr,0,healthcare,15.8,0,0,0,1,0,0,0,0,0,f546dc9858b23194d1d7ced5ff7cd0fcf846b804981ca0f0d5c754890d5bf2e9,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,7e3d1dc029e2984c81053d0b089efcfeff87c6c823f851e8983e2bd001de4305
TRD001675,FR0000000141,2024-06-24,2024-06-26,derivative,85217.61,39.4161,2162,39.3267,39.4287,39.3777,1142071,45.51,b,0,industrials,20.0,0,0,0,0,0,0,1,0,0,1ee12a48db3d84a36ea106bcdd6580969700c6684e9af2b3386fb639996f504e,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,9a98694dba93816f76dde2b3da7d16bfa1ad4ebe5785684b064bd319300aa028
TRD007941,FR0000000078,2024-06-17,2024-06-19,bond,4483931.04,103.7947,43200,103.5968,103.869,103.7329,595788,41.29,b,0,consumer discretionary,12.0,0,0,0,0,0,0,0,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,72906a7176a3a0dc0a78c45f015b2eafe3e556725cecd30ce641954f182b24b4,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD004193,FR0000000046,2024-02-27,2024-02-29,equity,13807558.06,541.4941,25499,540.19,541.6663,540.92815,1215163,45.51,d,1,utilities,43.2,0,0,0,0,0,0,1,0,0,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,fb06d9cf4462b4526ffe0bce528af4a3c0a1df1c64f283cc09ba4b35a2152220,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD006714,FR0000000020,2024-01-25,2024-01-29,fx,24207.9,0.9019,26841,0.899976,0.9041,0.902038,1690738,45.51,ccc,1,industrials,44.4,0,0,0,0,0,0,1,0,0,5e78fdb00b11408b08a651d3745bef4065d5864f28094e46f7b2d9233f93edf4,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,7f2a99118d5940d7c7a89b8ea1da390658b07438c67938cb56c094048403b59f
TRD008106,FR0000000012,2024-06-03,2024-06-05,equity,5408737.58,455.166,11883,454.48,455.6573,455.06865,408450,25.58,bbb,0,energy,19.1,0,0,0,0,0,0,0,0,0,67f724dfa4e67952799e9bf288a7e323263b68a67d7dcbaa1aa97a9c6dfbb82c,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,02224dee630e1df74793ca858299741da2ef3803e6785a7360e9e749ed40e3c0
TRD007269,FR0000000107,2024-04-22,2024-04-24,fx,49682.1,1.4485,34299,1.445441,1.4521,1.44877,2805294,75.05,nr,0,consumer discretionary,21.3,0,0,0,1,0,0,0,0,0,8656d2d7fd50be6f0d289026f8f61cae4d845c63fc57ff66edcedd0161abe29c,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,78d35f103b100d7cfbfab46e7d523baa36ac51a136c69a18b7ada521c1496cb4
TRD004863,FR0000000110,2024-05-20,2024-05-22,bond,2337751.66,102.2907,22854,102.1844,102.4749,102.32965,3272915,5.54,nr,0,technology,13.4,0,0,0,1,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD003197,FR0000000056,2024-03-11,2024-03-13,fx,34243.95,1.0896,31428,1.087764,1.0912,1.089482,153177,72.38,b,0,consumer discretionary,13.8,0,0,0,0,0,0,0,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,e655d471e4387d17cd12ca7b0bf6ca129a7d73d55cedf41b2fff576c266994cf,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD004756,FR0000000013,2024-05-02,2024-05-06,derivative,265272.49,36.7719,7214,36.7658,36.7938,36.7798,3553365,45.51,b,0,consumer discretionary,17.1,0,0,0,0,0,0,1,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD000718,FR0000000141,2024-04-18,2024-04-22,fx,35820.88,1.3617,26306,1.359874,1.3649,1.362387,3271897,45.15,a,0,technology,27.0,0,0,0,0,0,0,0,0,0,b529f7600e41e497182f7870990af3945f515807bc5fd28c6bcbd34485dc5bcb,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,514ac77a4966fbd19c75f018b26c7739b2466f589aad7495964acb12df8e80a5
TRD006962,FR0000000044,2024-05-21,2024-05-23,bond,3562102.16,102.2212,34847,102.1047,102.2774,102.19105,4461444,59.95,bbb,0,technology,43.6,0,0,0,0,0,0,0,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD001147,FR0000000082,2024-01-08,2024-01-10,bond,3215948.69,90.3331,35601,90.1553,90.5924,90.37385,2272652,45.51,bbb,0,financials,75.9,0,0,0,0,0,0,1,0,0,cbb1e8f16bb21d047a3a35073bbd599f495d8c3a5edcd200c4bd1073d5b5821e,2c583c5e437aeb30a4b7e240da5fc09375afe5f1a64c13142f970b7ffe12b06a,9fe1ba1b031a29982e2992062f1ca3cacc124dc22c4ec67efbe9110d37597406
TRD000043,FR0000000075,2024-01-15,2024-01-17,bond,94101.45,104.2098,903,104.1361,104.5409,104.3385,1556554,50.93,bbb,0,financials,71.1,0,0,0,0,0,0,0,0,0,cbb1e8f16bb21d047a3a35073bbd599f495d8c3a5edcd200c4bd1073d5b5821e,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,9fe1ba1b031a29982e2992062f1ca3cacc124dc22c4ec67efbe9110d37597406
TRD002706,FR0000000059,2024-06-20,2024-06-24,derivative,804957.46,19.6288,41009,19.5536,19.6437,19.59865,425968,79.07,a,0,real estate,74.7,0,0,0,0,0,0,0,0,0,1d9707cea493c8cceb76f84ef6e403644e794ad1cf15e76aa65a57b5da1e64c4,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,7d293c569100b17163d917c7e79ffb8d110786da24e263bba4b544dc9f2b4f9b
TRD006703,FR0000000124,2024-04-01,2024-04-03,derivative,509978.33,19.7712,25794,19.7475,19.8359,19.7917,2268028,63.02,nr,0,financials,36.0,0,0,0,1,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,a2c8893aa5898d51858235187503e24f8d023251d39ead330cd7d63c450094db,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
TRD005702,FR0000000025,2024-04-15,2024-04-17,equity,6883418.27,287.204,23967,286.82,288.1431,287.48155,439895,45.51,d,0,utilities,34.7,0,0,0,0,0,0,1,0,0,9fd40a8a7e0d00a05dc85af8cf6224e5456d399ed37c09efbaaa3298366ebb8c,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,d9b02546d07ca78c94217a6337cb3759de30b87e5cf4fa96be4a9a20fc49c0ee
TRD000366,FR0000000080,2024-04-10,2024-04-12,derivative,302414.86,8.3732,36117,8.3513,8.3828,8.36705,1677014,45.51,bbb,0,technology,39.8,0,0,0,0,0,0,1,0,0,58cca389665c8934d87bde10b2096873c280ec04632aefecb6a55d22d58cc364,c29a13dd73dd8feb3fce9d6c67121a4f33c1022870cdee4281ffc289d11e76d1,319cba46fd970389b38b3376296ab68a6d48491c0df43967dce982554f7dd5c5
TRD001701,FR0000000047,2024-04-16,2024-04-18,fx,344972.25,45.9106,7514,45.8826,45.9833,45.93295,3731197,74.04,a,0,technology,54.6,0,0,0,0,0,0,0,0,1,db06d340b4e8e68ffca7d87898df665bc80010bba6b9d7d3796fb999a29c4f8b,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,1819fe77d699b2de13c73a0046e8ac9e1172bcf649a1fa187a7e462241714b00
TRD003459,FR0000000090,2024-04-22,2024-04-24,bond,2440902.88,92.29525,26461,92.2293,92.3612,92.29525,2629839,61.82,b,0,healthcare,41.5,0,0,0,0,0,0,0,0,0,3961d3483dc07abf20ef23c1279aa2bfd776a1c96193c784321d0ebdd58b7cc0,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,32326423f44b98411268d93a48635c80021b692871240c14cf356969b7362dc7
TRD006209,FR0000000102,2024-01-25,2024-01-29,bond,5476827.27,112.0418,48882,111.7734,112.2146,111.994,1626652,47.63,bbb,0,utilities,67.8,0,0,0,0,0,0,0,0,0,b1cf1ea2de50638aaf8c4fb058c7752f3b6a3f0330ea2fbc4aff0299f1aaf036,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,ad1d3e46d025d2d48cc212afc2a62ace520fce791badf64bad3401ef2cdef37a
TRD000683,FR0000000112,2024-06-14,2024-06-17,bond,544922.78,91.7224,5941,91.7065,91.8001,91.7533,983969,32.22,bbb,0,financials,72.3,0,0,0,0,0,0,0,0,0,cbb1e8f16bb21d047a3a35073bbd599f495d8c3a5edcd200c4bd1073d5b5821e,45a247caf6b192048a6434d2318c250d6f6f665aca69d9f70c33ec5f5317627c,9fe1ba1b031a29982e2992062f1ca3cacc124dc22c4ec67efbe9110d37597406
TRD003907,FR0000000007,2024-05-27,2024-05-29,bond,318262.54,90.3385,3523,90.2784,90.6043,90.44135,576810,23.36,nr,0,healthcare,71.3,0,0,0,1,0,0,0,0,0,477ace9750c0bb75927381af23050b1bb9c717a24cecb801cce77acc07d4068a,f0b16c34cbd1fe44607b2a2a0e2f8e6f09eefa52f5beac70615e94b14293678c,c616564d8838fe033d766e4a81d4d58f4f4e7c215a75015271543377d8837ade
TRD002468,FR0000000127,2024-01-03,2024-01-05,bond,3183025.69,89.4033,35603,89.2642,89.6506,89.4574,2842539,72.08,bbb,0,real estate,38.7,0,0,0,0,0,0,0,0,0,ec7e07d6d73aa55a0caca00f7fc324a26cda6b8152f379f0045372a8242b0eee,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,e0071f158b14bc9d69d091e47b9d58156137e752f37fe590414a93bba4ebff8c
TRD003211,FR0000000105,2024-05-27,2024-05-29,fx,52459.36,1.2199,43003,1.217978,1.2203,1.219139,2142101,9.28,b,1,technology,13.7,0,0,0,0,0,0,0,0,0,c9b4df8ef96578fc68a2548d09e471f44c4bdd4752976c780aaabfec3c0da739,e45f0c8575eb36a66c5b1b73f67205969b928b7f0eb3240aef25ff90ee6b7c04,3b274186a5adb89e6c36e9236bf4164fedb36e1ab487ba9627bb78aa55dd6acd
TRD003104,FR0000000033,2024-04-01,2024-04-03,derivative,929820.65,40.9054,22731,40.8976,40.9546,40.9261,546417,14.2,bb,0,healthcare,11.4,0,0,0,0,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,1230320bbe62ab58619b31bcf6b4ad7a796c864c205edddff98c6ed298b3bec4,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD007480,FR0000000127,2024-04-23,2024-04-25,derivative,738575.51,21.7292,33990,21.711,21.7608,21.7359,3268123,61.02,nr,0,industrials,11.2,0,0,0,1,0,0,0,0,0,cdfd0c25ff6b3986359e609239ade036ae7603bff3e28c691214ae4c00b5cf12,d067e379490cea7a30305b4977258ce4da1e4bddde10ccec9302e5291a71481d,3c53042b6c9e396b93789b3d95014139171f0968131bd6d417169dae000b66f2
TRD003098,FR0000000017,2024-02-05,2024-02-07,equity,8706853.47,574.7098,15150,574.19,575.3435,574.76675,2365391,81.23,bb,0,healthcare,13.5,0,0,0,0,0,0,0,0,0,292256403284bf5104395b5f21219b8427f68ee3bf50fc365e5881904058ae2f,5f00f85bea91d353a893e75a16d36a1f4a32658fcf56b16c569931ae0dce1a9b,6f20cda4e384c96d4c1461a48dde552bf3d17dca2a379c658a876340b9995ac7
TRD001936,FR0000000132,2024-01-12,2024-01-15,fx,56378.05,1.3448,41923,1.344621,1.3459,1.345261,504881,83.44,aa,0,financials,21.9,0,0,0,0,0,0,0,0,0,6ba3aef6f74d87238d327c5acdc4a258a626050c05733937835d2b9e0c98893d,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,1dc0f52afc63d4704fec7eb1d3ad9b645230abc9c6ac56a548e1991c9def7529
TRD004706,FR0000000106,2024-03-25,2024-03-27,fx,9613.06,1.3063,7359,1.301789,1.3073,1.304544,3612193,45.08,bbb,0,financials,58.6,0,0,0,0,0,0,0,0,0,ec6126b1d9bc176546be78e3d637254d7eac39657deae1d045e4f81db7510ede,26514d4366d12e701dae1a73fc47f74535519a86ac41dceee760e1bba51383f0,d69a979a1834268a96bfbc591ba6800183dd2cd5201cc8c91d626ebf17cb9872
TRD004517,FR0000000110,2024-03-11,2024-03-13,derivative,481969.31,12.8683,37454,12.862,12.8981,12.88005,2442948,25.99,d,1,technology,10.8,0,0,0,1,0,0,0,0,0,9f35de8e44ea372b5e7515c5c3bcb7f9669bb862406294cc1fb85261285fc3ed,3927c8f9af6ca5e06bf482897ff3f83d2dadb8c0094ee9671ff4ce64b2b0351e,77efb69b8aefc1fa218c505b9447765990db987b81c30f70c4a518ec2c70c4a0
TRD008152,FR0000000109,2024-06-03,2024-06-05,equity,4779124.37,331.4693,14418,331.16,331.9953,331.57765,4674855,45.51,b,0,consumer discretionary,17.0,0,0,0,0,0,0,1,0,0,17042f1e29650ca805abd48186b3643ecba4c134765c525665ba96a77910ba14,2f234f032c18ad31a8e69a13526f20fed513bdcd1e868e59e4c686042f6a56d3,a7aefaa8b520795833eddfb6830e1edc9c1080b906200e45385eae50ce7d5795
TRD000581,FR0000000134,2024-01-16,2024-01-18,derivative,427310.02,21.3186,20044,21.2556,21.351,21.3033,4437437,62.72,nr,0,industrials,10.2,0,0,0,1,0,0,0,0,0,cdfd0c25ff6b3986359e609239ade036ae7603bff3e28c691214ae4c00b5cf12,ff4976dc058dd35e7b52d7873c5fb3682e341154146d211ed85e33d711c2a037,3c53042b6c9e396b93789b3d95014139171f0968131bd6d417169dae000b66f2
TRD005365,FR0000000078,2024-05-14,2024-05-16,derivative,463824.48,12.9066,35937,12.8684,12.9169,12.89265,1622102,45.51,a,0,healthcare,39.9,0,0,0,0,0,0,1,0,0,42194dc6bc24df88486c63ae655c44a464ba088043446f94642f5bcfd2db35fb,38daa8d89fe1d9f21079970e6ae7dac825d1fa942ff926a8a71875dfc3adf1ce,cfdf1716a4bfe3e39d22a4ba8621fddbad2f130a873e4acd7ee8be4be9e056a8
TRD007313,FR0000000144,2024-01-03,2024-01-05,derivative,628658.9,18.7112,33598,18.6962,18.7174,18.7068,2152208,6.62,bbb,0,financials,51.5,0,0,0,0,0,0,0,0,0,ec6126b1d9bc176546be78e3d637254d7eac39657deae1d045e4f81db7510ede,c3ceb27c17de4a6b0a59652c6e97db1d84697a31c19298a1a9f4e7dc7b72d18a,d69a979a1834268a96bfbc591ba6800183dd2cd5201cc8c91d626ebf17cb9872
TRD003646,FR0000000115,2024-01-19,2024-01-22,equity,22552610.82,517.6654,43566,517.55,517.8733,517.71165,2682234,10.18,d,1,financials,27.7,0,0,0,1,0,0,0,0,0,6ba3aef6f74d87238d327c5acdc4a258a626050c05733937835d2b9e0c98893d,3ef31f0a77b333bbf0ff9d2fc40d8c698a6f934b6336f9c67147093f5ad11377,1dc0f52afc63d4704fec7eb1d3ad9b645230abc9c6ac56a548e1991c9def7529
TRD004597,FR0000000076,2024-06-14,2024-06-18,derivative,934639.83,36.4382,25650,36.4247,36.4835,36.4541,4888323,44.84,aaa,0,industrials,35.6,0,0,1,0,0,0,0,0,0,6ce52862481d40aa68e0ab8740a1f40cc815bd20a0500bab8859ef23a2f755ec,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,9f011745de538d613020eda7648fe3d53224eb8fd11afd340f9588eef29c911e
TRD000657,FR0000000115,2024-03-27,2024-03-29,fx,53682.48,1.16,46278,1.157718,1.1622,1.159959,1050658,84.07,nr,0,financials,36.0,0,0,0,1,0,0,0,0,0,f910def6426247ee203ac62a2113e30a0f15b621b0667db7df59f8002609f66c,0154091366bc155c6e8f4399ee20e439f61c6180df4a4f84860795aa854b205a,4772c6c4b2e3a88e8065298a4e3ca0c9e02c4bf6e1642bffce0dac2c1bacafc3
